ID_Cliente,Tem_Carro,Tem_Casa_Propria,Qtd_Filhos,Rendimento_Anual,Categoria_de_renda,Grau_Escolaridade,Estado_Civil,Moradia,Idade,Tem_telefone_trabalho,Tem_telefone_fixo,Tem_email,Ocupacao,Tamanho_Familia,Anos_empregado,Mau
5143500,0,1,1,121500.0,Empregado,Ensino superior,Casado,Casa propria,33.0,1,0,0,Contabilidade,3.0,8.1,0
5143502,0,1,1,121500.0,Empregado,Ensino superior,Casado,Casa propria,33.0,1,0,0,Contabilidade,3.0,8.1,0
5143508,0,1,1,121500.0,Empregado,Ensino superior,Casado,Casa propria,33.0,1,0,0,Contabilidade,3.0,8.1,0
5143509,0,1,1,121500.0,Empregado,Ensino superior,Casado,Casa propria,33.0,1,0,0,Contabilidade,3.0,8.1,0
5143512,0,1,0,112500.0,Empregado,Ensino medio,Casado,Casa propria,43.0,0,0,0,Gerencia,2.0,9.6,0
5143522,0,1,0,247500.0,Pensionista,Ensino medio,Solteiro,Casa propria,64.0,0,0,0,Outros,1.0,-1.0,0
5143524,1,1,0,81000.0,Empregado,Ensino medio,Casado,Casa propria,55.0,0,1,0,Servico privado,2.0,20.8,0
5143526,1,1,0,81000.0,Empregado,Ensino medio,Casado,Casa propria,55.0,0,1,0,Servico privado,2.0,20.8,0
5143532,0,1,0,270000.0,Empregado,Ensino superior,Solteiro,Casa propria,46.0,0,0,0,Venda,1.0,1.0,0
5143533,0,1,0,270000.0,Empregado,Ensino superior,Solteiro,Casa propria,46.0,0,0,0,Venda,1.0,1.0,0
5143535,0,1,0,270000.0,Empregado,Ensino superior,Solteiro,Casa propria,46.0,0,0,0,Venda,1.0,1.0,0
5143536,0,1,0,270000.0,Empregado,Ensino superior,Solteiro,Casa propria,46.0,0,0,0,Venda,1.0,1.0,0
5143537,0,1,0,270000.0,Empregado,Ensino superior,Solteiro,Casa propria,46.0,0,0,0,Venda,1.0,1.0,0
5143544,0,1,0,112500.0,Empregado,Ensino medio,Casado,Casa propria,51.0,0,1,0,Venda,2.0,6.0,0
5143545,0,1,0,112500.0,Empregado,Ensino medio,Casado,Casa propria,51.0,0,1,0,Venda,2.0,6.0,0
5143546,0,1,0,112500.0,Empregado,Ensino medio,Casado,Casa propria,51.0,0,1,0,Venda,2.0,6.0,0
5143555,0,0,2,202500.0,Empregado,Ensino medio,Casado,Mora com os pais,30.0,0,0,0,Motorista,4.0,2.0,0
5143558,0,0,2,202500.0,Empregado,Ensino medio,Casado,Mora com os pais,30.0,0,0,0,Motorista,4.0,2.0,0
5143560,0,0,2,202500.0,Empregado,Ensino medio,Casado,Mora com os pais,30.0,0,0,0,Motorista,4.0,2.0,0
5143562,0,0,2,202500.0,Empregado,Ensino medio,Casado,Mora com os pais,30.0,0,0,0,Motorista,4.0,2.0,0
5143563,0,0,2,202500.0,Empregado,Ensino medio,Casado,Mora com os pais,30.0,0,0,0,Motorista,4.0,2.0,0
5143564,0,0,2,202500.0,Empregado,Ensino medio,Casado,Mora com os pais,30.0,0,0,0,Motorista,4.0,2.0,0
5143565,0,0,2,202500.0,Empregado,Ensino medio,Casado,Mora com os pais,30.0,0,0,0,Motorista,4.0,2.0,0
5143566,1,1,0,270000.0,Empregado,Ensino medio,Casado,Casa propria,52.0,0,0,0,Gerencia,2.0,5.5,0
5143569,0,1,1,112500.0,Empregado,Ensino medio,Casado,Casa propria,35.0,0,0,0,Equipe principal,3.0,6.0,0
5143570,0,1,1,112500.0,Empregado,Ensino medio,Casado,Casa propria,35.0,0,0,0,Equipe principal,3.0,6.0,0
5143577,1,0,0,157500.0,Empregado,Ensino superior incompleto,Casado,Mora com os pais,25.0,1,0,0,Motorista,2.0,2.6,0
5143579,1,0,0,157500.0,Empregado,Ensino superior incompleto,Casado,Mora com os pais,25.0,1,0,0,Motorista,2.0,2.6,0
5143580,1,0,0,157500.0,Empregado,Ensino superior incompleto,Casado,Mora com os pais,25.0,1,0,0,Motorista,2.0,2.6,1
5143581,1,0,0,157500.0,Empregado,Ensino superior incompleto,Casado,Mora com os pais,25.0,1,0,0,Motorista,2.0,2.6,0
5143584,0,1,1,234000.0,Servidor publico,Ensino medio,Uniao estavel,Mora com os pais,41.0,0,0,0,Cozinha,3.0,16.0,0
5143589,0,1,0,180000.0,Pensionista,Ensino superior,Separado,Casa propria,59.0,0,0,0,Outros,1.0,-1.0,0
5143590,0,1,0,180000.0,Pensionista,Ensino superior,Separado,Casa propria,59.0,0,0,0,Outros,1.0,-1.0,0
5143594,0,1,0,180000.0,Pensionista,Ensino superior,Separado,Casa propria,59.0,0,0,0,Outros,1.0,-1.0,0
5143595,0,0,0,90000.0,Empregado,Ensino medio,Uniao estavel,Casa propria,32.0,1,0,0,Garcom,2.0,9.1,0
5143596,0,0,0,90000.0,Empregado,Ensino medio,Uniao estavel,Casa propria,32.0,1,0,0,Garcom,2.0,9.1,0
5143598,0,0,0,90000.0,Empregado,Ensino medio,Uniao estavel,Casa propria,32.0,1,0,0,Garcom,2.0,9.1,0
5143600,0,0,0,90000.0,Empregado,Ensino medio,Uniao estavel,Casa propria,32.0,1,0,0,Garcom,2.0,9.1,0
5143601,0,0,0,90000.0,Empregado,Ensino medio,Uniao estavel,Casa propria,32.0,1,0,0,Garcom,2.0,9.1,0
5143602,0,0,0,90000.0,Empregado,Ensino medio,Uniao estavel,Casa propria,32.0,1,0,0,Garcom,2.0,9.1,0
5143603,0,0,0,90000.0,Empregado,Ensino medio,Uniao estavel,Casa propria,32.0,1,0,0,Garcom,2.0,9.1,0
5143606,1,1,0,270000.0,Associado comercial,Ensino medio,Uniao estavel,Casa propria,30.0,1,0,1,Outros,2.0,2.7,0
5143608,0,1,0,148500.0,Pensionista,Ensino medio,Casado,Casa propria,66.0,0,1,0,Outros,2.0,-1.0,0
5143609,1,1,0,157500.0,Associado comercial,Ensino medio,Casado,Casa propria,25.0,0,1,0,Venda,2.0,0.6,0
5143611,1,1,0,157500.0,Associado comercial,Ensino medio,Casado,Casa propria,25.0,0,1,0,Venda,2.0,0.6,0
5143612,1,1,0,157500.0,Associado comercial,Ensino medio,Casado,Casa propria,25.0,0,1,0,Venda,2.0,0.6,0
5143614,0,1,0,202500.0,Pensionista,Ensino medio,Casado,Casa propria,64.0,0,1,0,Outros,2.0,-1.0,0
5143618,0,1,0,202500.0,Pensionista,Ensino medio,Casado,Casa propria,64.0,0,1,0,Outros,2.0,-1.0,0
5143619,0,1,0,202500.0,Pensionista,Ensino medio,Casado,Casa propria,64.0,0,1,0,Outros,2.0,-1.0,0
5143621,0,0,0,135000.0,Empregado,Ensino medio,Casado,Casa propria,44.0,0,0,0,Venda,2.0,5.7,0
5143622,0,0,0,135000.0,Empregado,Ensino medio,Casado,Casa propria,44.0,0,0,0,Venda,2.0,5.7,0
5143623,0,0,0,135000.0,Empregado,Ensino medio,Casado,Casa propria,44.0,0,0,0,Venda,2.0,5.7,0
5143624,0,0,0,135000.0,Empregado,Ensino medio,Casado,Casa propria,44.0,0,0,0,Venda,2.0,5.7,0
5143625,1,0,0,112500.0,Empregado,Ensino medio,Casado,Casa propria,57.0,0,0,0,Outros,2.0,4.9,0
5143626,1,0,0,112500.0,Empregado,Ensino medio,Casado,Casa propria,57.0,0,0,0,Outros,2.0,4.9,0
5143628,0,0,0,247500.0,Empregado,Ensino superior,Uniao estavel,Casa propria,41.0,0,0,0,Motorista,2.0,0.5,0
5143629,0,0,0,247500.0,Empregado,Ensino superior,Uniao estavel,Casa propria,41.0,0,0,0,Motorista,2.0,0.5,0
5143630,0,0,0,247500.0,Empregado,Ensino superior,Uniao estavel,Casa propria,41.0,0,0,0,Motorista,2.0,0.5,0
5143631,0,0,0,247500.0,Empregado,Ensino superior,Uniao estavel,Casa propria,41.0,0,0,0,Motorista,2.0,0.5,0
5143635,1,1,0,81000.0,Empregado,Ensino medio,Casado,Casa propria,50.0,0,0,0,Seguranca,2.0,6.7,0
5143636,1,1,0,81000.0,Empregado,Ensino medio,Casado,Casa propria,50.0,0,0,0,Seguranca,2.0,6.7,0
5143638,0,1,0,144000.0,Servidor publico,Ensino medio,Uniao estavel,Casa propria,45.0,0,0,0,Contabilidade,2.0,20.6,0
5143639,0,1,0,144000.0,Servidor publico,Ensino medio,Uniao estavel,Casa propria,45.0,0,0,0,Contabilidade,2.0,20.6,0
5145691,0,1,0,67500.0,Pensionista,Ensino superior,Casado,Casa propria,63.0,0,0,0,Outros,2.0,-1.0,0
5145694,1,1,0,225000.0,Empregado,Ensino superior,Solteiro,Mora com os pais,26.0,1,1,0,Outros,1.0,1.8,0
5145696,1,1,0,225000.0,Empregado,Ensino superior,Solteiro,Mora com os pais,26.0,1,1,0,Outros,1.0,1.8,0
5145697,1,1,0,225000.0,Empregado,Ensino superior,Solteiro,Mora com os pais,26.0,1,1,0,Outros,1.0,1.8,0
5145699,1,1,0,225000.0,Empregado,Ensino superior,Solteiro,Mora com os pais,26.0,1,1,0,Outros,1.0,1.8,0
5145702,0,1,0,62100.0,Pensionista,Ensino medio,Casado,Casa propria,64.0,0,0,0,Outros,2.0,-1.0,0
5145704,0,1,2,135000.0,Empregado,Ensino medio,Casado,Casa propria,35.0,0,0,0,Seguranca,4.0,12.2,0
5145705,0,1,2,135000.0,Empregado,Ensino medio,Casado,Casa propria,35.0,0,0,0,Seguranca,4.0,12.2,0
5145706,0,1,2,135000.0,Empregado,Ensino medio,Casado,Casa propria,35.0,0,0,0,Seguranca,4.0,12.2,0
5145707,0,1,2,135000.0,Empregado,Ensino medio,Casado,Casa propria,35.0,0,0,0,Seguranca,4.0,12.2,0
5145708,0,1,2,135000.0,Empregado,Ensino medio,Casado,Casa propria,35.0,0,0,0,Seguranca,4.0,12.2,0
5145709,0,1,2,135000.0,Empregado,Ensino medio,Casado,Casa propria,35.0,0,0,0,Seguranca,4.0,12.2,0
5145712,0,1,2,135000.0,Empregado,Ensino medio,Casado,Casa propria,35.0,0,0,0,Seguranca,4.0,12.2,0
5145714,0,1,2,135000.0,Empregado,Ensino medio,Casado,Casa propria,35.0,0,0,0,Seguranca,4.0,12.2,0
5145716,0,1,2,135000.0,Empregado,Ensino medio,Casado,Casa propria,35.0,0,0,0,Seguranca,4.0,12.2,0
5145717,0,1,2,135000.0,Empregado,Ensino medio,Casado,Casa propria,35.0,0,0,0,Seguranca,4.0,12.2,0
5145718,0,1,3,157500.0,Empregado,Ensino medio,Casado,Casa propria,31.0,0,0,0,Construcao Civil,5.0,2.5,0
5145720,0,0,1,202500.0,Empregado,Ensino medio,Casado,Casa propria,40.0,0,0,0,Venda,3.0,5.4,0
5145724,0,0,0,202500.0,Empregado,Ensino medio,Solteiro,Casa propria,43.0,0,0,0,Construcao Civil,1.0,4.2,0
5145725,0,0,0,202500.0,Empregado,Ensino medio,Solteiro,Casa propria,43.0,0,0,0,Construcao Civil,1.0,4.2,0
5145730,1,0,1,157500.0,Empregado,Ensino medio,Casado,Casa propria,39.0,0,0,0,Seguranca,3.0,4.4,0
5145731,1,0,1,292500.0,Associado comercial,Ensino medio,Casado,Casa propria,26.0,0,0,0,Motorista,3.0,2.7,0
5145733,1,0,1,292500.0,Associado comercial,Ensino medio,Casado,Casa propria,26.0,0,0,0,Motorista,3.0,2.7,0
5145735,1,1,1,270000.0,Empregado,Ensino superior,Casado,Casa propria,57.0,0,0,0,Construcao Civil,3.0,0.3,0
5145736,1,1,1,270000.0,Empregado,Ensino superior,Casado,Casa propria,57.0,0,0,0,Construcao Civil,3.0,0.3,0
5145737,1,1,1,270000.0,Empregado,Ensino superior,Casado,Casa propria,57.0,0,0,0,Construcao Civil,3.0,0.3,0
5145738,1,1,1,270000.0,Empregado,Ensino superior,Casado,Casa propria,57.0,0,0,0,Construcao Civil,3.0,0.3,0
5145740,0,1,0,58500.0,Pensionista,Ensino medio,Casado,Casa propria,55.0,0,0,0,Outros,2.0,-1.0,0
5145741,0,0,0,81000.0,Pensionista,Ensino medio,Casado,Casa propria,65.0,0,0,0,Outros,2.0,-1.0,0
5145743,1,1,0,157500.0,Empregado,Ensino superior,Casado,Casa propria,27.0,0,0,0,Contabilidade,2.0,2.4,0
5145770,1,1,4,112500.0,Empregado,Ensino superior,Casado,Casa propria,37.0,0,0,0,Equipe principal,6.0,5.4,0
5145771,1,1,4,112500.0,Empregado,Ensino superior,Casado,Casa propria,37.0,0,0,0,Equipe principal,6.0,5.4,0
5145772,1,1,4,112500.0,Empregado,Ensino superior,Casado,Casa propria,37.0,0,0,0,Equipe principal,6.0,5.4,0
5145773,1,1,4,112500.0,Empregado,Ensino superior,Casado,Casa propria,37.0,0,0,0,Equipe principal,6.0,5.4,0
5145776,1,1,4,112500.0,Empregado,Ensino superior,Casado,Casa propria,37.0,0,0,0,Equipe principal,6.0,5.4,0
5145781,1,1,4,112500.0,Empregado,Ensino superior,Casado,Casa propria,37.0,0,0,0,Equipe principal,6.0,5.4,0
5145782,1,1,4,112500.0,Empregado,Ensino superior,Casado,Casa propria,37.0,0,0,0,Equipe principal,6.0,5.4,0
5145783,1,1,4,112500.0,Empregado,Ensino superior,Casado,Casa propria,37.0,0,0,0,Equipe principal,6.0,5.4,0
5145785,0,1,1,180000.0,Empregado,Ensino superior,Separado,Casa propria,42.0,0,0,0,Outros,2.0,6.8,0
5145786,1,1,0,99000.0,Empregado,Ensino medio,Casado,Casa propria,43.0,0,0,0,Venda,2.0,7.6,0
5145790,1,0,1,180000.0,Associado comercial,Ensino medio,Casado,Habitacao publica,44.0,0,0,0,Limpeza,3.0,9.1,0
5145791,1,0,1,180000.0,Associado comercial,Ensino medio,Casado,Habitacao publica,44.0,0,0,0,Limpeza,3.0,9.1,0
5145795,1,1,0,85500.0,Pensionista,Ensino medio,Casado,Casa propria,58.0,0,1,0,Outros,2.0,-1.0,0
5145797,0,1,0,315000.0,Empregado,Ensino superior,Casado,Casa propria,37.0,0,0,0,Construcao Civil,2.0,4.5,0
5145801,0,1,0,112500.0,Pensionista,Ensino medio,Casado,Mora com os pais,58.0,0,0,0,Outros,2.0,-1.0,0
5145804,0,1,0,180000.0,Associado comercial,Ensino medio,Solteiro,Casa propria,27.0,0,0,0,Alta tecnologia,1.0,2.0,0
5145806,0,1,0,180000.0,Pensionista,Ensino medio,Casado,Casa propria,54.0,0,0,0,Outros,2.0,-1.0,0
5145807,0,1,0,180000.0,Pensionista,Ensino medio,Casado,Casa propria,54.0,0,0,0,Outros,2.0,-1.0,0
5145808,1,1,0,112500.0,Pensionista,Ensino medio,Casado,Casa propria,60.0,0,0,0,Outros,2.0,-1.0,0
5145810,0,1,0,157500.0,Empregado,Ensino superior,Casado,Casa propria,28.0,0,0,0,Equipe principal,2.0,2.7,0
5145812,0,0,1,99000.0,Associado comercial,Ensino medio,Casado,Casa propria,36.0,0,0,0,Construcao Civil,3.0,14.3,0
5145819,0,1,0,247500.0,Empregado,Ensino medio,Separado,Casa propria,47.0,1,1,0,Construcao Civil,1.0,14.2,0
5145820,0,1,0,117000.0,Pensionista,Ensino medio,Casado,Casa propria,62.0,0,1,0,Outros,2.0,-1.0,0
5145821,0,0,0,202500.0,Empregado,Ensino medio,Separado,Casa propria,40.0,0,0,0,Alta tecnologia,1.0,12.7,0
5145822,1,0,0,135000.0,Empregado,Ensino medio,Casado,Mora com os pais,25.0,0,0,0,Construcao Civil,2.0,2.0,0
5145823,1,0,0,135000.0,Empregado,Ensino medio,Casado,Mora com os pais,25.0,0,0,0,Construcao Civil,2.0,2.0,0
5145828,0,1,0,67500.0,Empregado,Ensino medio,Casado,Casa propria,54.0,0,0,0,Equipe principal,2.0,6.0,0
5145830,0,1,0,67500.0,Empregado,Ensino medio,Casado,Casa propria,54.0,0,0,0,Equipe principal,2.0,6.0,0
5145832,0,1,0,67500.0,Empregado,Ensino medio,Casado,Casa propria,54.0,0,0,0,Equipe principal,2.0,6.0,0
5145834,0,1,0,67500.0,Empregado,Ensino medio,Casado,Casa propria,54.0,0,0,0,Equipe principal,2.0,6.0,0
5145835,0,1,0,67500.0,Empregado,Ensino medio,Casado,Casa propria,54.0,0,0,0,Equipe principal,2.0,6.0,0
5145848,1,1,0,112500.0,Pensionista,Ensino medio,Casado,Casa propria,60.0,0,1,0,Outros,2.0,-1.0,0
5145856,0,0,1,180000.0,Associado comercial,Ensino medio,Casado,Casa propria,39.0,0,0,0,Construcao Civil,3.0,2.2,0
5145857,0,0,1,180000.0,Associado comercial,Ensino medio,Casado,Casa propria,39.0,0,0,0,Construcao Civil,3.0,2.2,0
5145858,0,0,1,180000.0,Associado comercial,Ensino medio,Casado,Casa propria,39.0,0,0,0,Construcao Civil,3.0,2.2,0
5145859,0,0,1,180000.0,Associado comercial,Ensino medio,Casado,Casa propria,39.0,0,0,0,Construcao Civil,3.0,2.2,0
5145860,0,0,1,180000.0,Associado comercial,Ensino medio,Casado,Casa propria,39.0,0,0,0,Construcao Civil,3.0,2.2,0
5145861,0,0,1,180000.0,Associado comercial,Ensino medio,Casado,Casa propria,39.0,0,0,0,Construcao Civil,3.0,2.2,0
5145862,0,0,1,180000.0,Associado comercial,Ensino medio,Casado,Casa propria,39.0,0,0,0,Construcao Civil,3.0,2.2,0
5145863,0,0,1,180000.0,Associado comercial,Ensino medio,Casado,Casa propria,39.0,0,0,0,Construcao Civil,3.0,2.2,0
5145866,0,0,1,180000.0,Associado comercial,Ensino medio,Casado,Casa propria,39.0,0,0,0,Construcao Civil,3.0,2.2,0
5145881,0,1,0,72000.0,Pensionista,Ensino medio,Casado,Casa propria,61.0,0,0,0,Outros,2.0,-1.0,0
5145882,0,1,0,72000.0,Pensionista,Ensino medio,Casado,Casa propria,61.0,0,0,0,Outros,2.0,-1.0,0
5145883,0,1,0,72000.0,Pensionista,Ensino medio,Casado,Casa propria,61.0,0,0,0,Outros,2.0,-1.0,0
5145888,0,1,0,72000.0,Pensionista,Ensino medio,Casado,Casa propria,61.0,0,0,0,Outros,2.0,-1.0,0
5145889,0,1,0,72000.0,Pensionista,Ensino medio,Casado,Casa propria,61.0,0,0,0,Outros,2.0,-1.0,0
5145890,0,1,0,72000.0,Pensionista,Ensino medio,Casado,Casa propria,61.0,0,0,0,Outros,2.0,-1.0,0
5145914,1,1,1,180000.0,Associado comercial,Ensino superior,Casado,Casa propria,41.0,0,0,1,Outros,3.0,4.0,0
5145915,1,1,1,180000.0,Associado comercial,Ensino superior,Casado,Casa propria,41.0,0,0,1,Outros,3.0,4.0,0
5145919,1,1,1,180000.0,Associado comercial,Ensino superior,Casado,Casa propria,41.0,0,0,1,Outros,3.0,4.0,1
5145920,1,1,1,180000.0,Associado comercial,Ensino superior,Casado,Casa propria,41.0,0,0,1,Outros,3.0,4.0,0
5145921,1,1,1,180000.0,Associado comercial,Ensino superior,Casado,Casa propria,41.0,0,0,1,Outros,3.0,4.0,0
5145922,1,1,1,180000.0,Associado comercial,Ensino superior,Casado,Casa propria,41.0,0,0,1,Outros,3.0,4.0,0
5145923,1,1,1,180000.0,Associado comercial,Ensino superior,Casado,Casa propria,41.0,0,0,1,Outros,3.0,4.0,0
5145924,1,1,1,180000.0,Associado comercial,Ensino superior,Casado,Casa propria,41.0,0,0,1,Outros,3.0,4.0,0
5145927,1,1,1,180000.0,Associado comercial,Ensino superior,Casado,Casa propria,41.0,0,0,1,Outros,3.0,4.0,0
5145929,1,1,1,180000.0,Associado comercial,Ensino superior,Casado,Casa propria,41.0,0,0,1,Outros,3.0,4.0,0
5145933,1,1,1,180000.0,Associado comercial,Ensino superior,Casado,Casa propria,41.0,0,0,1,Outros,3.0,4.0,0
5145954,0,0,1,157500.0,Empregado,Ensino superior,Casado,Casa propria,43.0,0,1,0,Venda,3.0,0.8,0
5145959,0,0,1,157500.0,Empregado,Ensino superior,Casado,Casa propria,43.0,0,1,0,Venda,3.0,0.8,0
5145960,0,0,1,157500.0,Empregado,Ensino superior,Casado,Casa propria,43.0,0,1,0,Venda,3.0,0.8,0
5145962,0,0,2,130500.0,Empregado,Ensino medio,Casado,Casa propria,42.0,0,0,0,Venda,4.0,9.5,0
5145963,0,0,2,130500.0,Empregado,Ensino medio,Casado,Casa propria,42.0,0,0,0,Venda,4.0,9.5,0
5145964,0,0,2,130500.0,Empregado,Ensino medio,Casado,Casa propria,42.0,0,0,0,Venda,4.0,9.5,0
5145965,0,0,2,130500.0,Empregado,Ensino medio,Casado,Casa propria,42.0,0,0,0,Venda,4.0,9.5,0
5145966,0,0,2,130500.0,Empregado,Ensino medio,Casado,Casa propria,42.0,0,0,0,Venda,4.0,9.5,0
5145968,0,1,0,112500.0,Pensionista,Ensino medio,Viuvo,Casa propria,63.0,0,0,0,Outros,1.0,-1.0,0
5145969,0,1,0,112500.0,Pensionista,Ensino medio,Viuvo,Casa propria,63.0,0,0,0,Outros,1.0,-1.0,0
5145974,0,1,0,112500.0,Pensionista,Ensino medio,Viuvo,Casa propria,63.0,0,0,0,Outros,1.0,-1.0,0
5145977,1,0,0,112500.0,Servidor publico,Ensino medio,Viuvo,Casa propria,54.0,0,0,0,Secretariado,1.0,16.1,0
5145978,1,0,0,112500.0,Servidor publico,Ensino medio,Viuvo,Casa propria,54.0,0,0,0,Secretariado,1.0,16.1,0
5145979,1,0,0,112500.0,Servidor publico,Ensino medio,Viuvo,Casa propria,54.0,0,0,0,Secretariado,1.0,16.1,0
5145980,1,0,0,112500.0,Servidor publico,Ensino medio,Viuvo,Casa propria,54.0,0,0,0,Secretariado,1.0,16.1,0
5145981,1,0,0,112500.0,Servidor publico,Ensino medio,Viuvo,Casa propria,54.0,0,0,0,Secretariado,1.0,16.1,0
5145990,0,1,0,112500.0,Associado comercial,Ensino medio,Solteiro,Casa propria,22.0,0,0,0,Outros,1.0,1.2,0
5145992,0,1,0,112500.0,Associado comercial,Ensino medio,Solteiro,Casa propria,22.0,0,0,0,Outros,1.0,1.2,0
5146002,1,1,0,225000.0,Empregado,Ensino medio,Solteiro,Casa propria,28.0,0,0,1,Gerencia,1.0,0.5,0
5146003,1,1,0,225000.0,Empregado,Ensino medio,Solteiro,Casa propria,28.0,0,0,1,Gerencia,1.0,0.5,0
5146005,1,1,0,225000.0,Empregado,Ensino medio,Solteiro,Casa propria,28.0,0,0,1,Gerencia,1.0,0.5,1
5146006,1,1,0,225000.0,Empregado,Ensino medio,Solteiro,Casa propria,28.0,0,0,1,Gerencia,1.0,0.5,0
5146011,1,1,0,202500.0,Empregado,Ensino medio,Casado,Casa propria,35.0,0,0,0,Outros,2.0,14.9,0
5146012,0,0,0,67500.0,Pensionista,Ensino medio,Solteiro,Casa propria,68.0,0,0,0,Outros,1.0,-1.0,0
5146013,0,0,0,180000.0,Pensionista,Ensino medio,Uniao estavel,Casa propria,55.0,0,0,0,Outros,2.0,-1.0,0
5146014,0,0,0,180000.0,Pensionista,Ensino medio,Uniao estavel,Casa propria,55.0,0,0,0,Outros,2.0,-1.0,0
5146015,0,0,0,180000.0,Pensionista,Ensino medio,Uniao estavel,Casa propria,55.0,0,0,0,Outros,2.0,-1.0,0
5146016,0,0,0,180000.0,Pensionista,Ensino medio,Uniao estavel,Casa propria,55.0,0,0,0,Outros,2.0,-1.0,0
5146020,0,1,0,112500.0,Empregado,Ensino medio,Casado,Casa propria,61.0,0,1,0,Cozinha,2.0,7.4,0
5146024,0,1,0,360000.0,Associado comercial,Ensino superior,Casado,Casa propria,30.0,0,1,0,Equipe principal,2.0,10.7,0
5146027,0,1,0,360000.0,Associado comercial,Ensino superior,Casado,Casa propria,30.0,0,1,0,Equipe principal,2.0,10.7,0
5146032,0,1,0,157500.0,Empregado,Ensino medio,Solteiro,Casa propria,47.0,0,0,0,Cozinha,1.0,11.4,0
5146033,0,1,0,157500.0,Empregado,Ensino medio,Solteiro,Casa propria,47.0,0,0,0,Cozinha,1.0,11.4,0
5146039,0,1,0,360000.0,Associado comercial,Ensino medio,Solteiro,Casa propria,51.0,0,0,0,Contabilidade,1.0,6.7,0
5146040,0,1,0,360000.0,Associado comercial,Ensino medio,Solteiro,Casa propria,51.0,0,0,0,Contabilidade,1.0,6.7,0
5146042,0,1,0,360000.0,Associado comercial,Ensino medio,Solteiro,Casa propria,51.0,0,0,0,Contabilidade,1.0,6.7,0
5146043,0,1,0,360000.0,Associado comercial,Ensino medio,Solteiro,Casa propria,51.0,0,0,0,Contabilidade,1.0,6.7,0
5146044,0,1,0,360000.0,Associado comercial,Ensino medio,Solteiro,Casa propria,51.0,0,0,0,Contabilidade,1.0,6.7,0
5146045,0,1,0,360000.0,Associado comercial,Ensino medio,Solteiro,Casa propria,51.0,0,0,0,Contabilidade,1.0,6.7,0
5146051,0,0,1,225000.0,Servidor publico,Ensino superior,Uniao estavel,Habitacao publica,39.0,0,1,0,Outros,3.0,16.5,0
5146052,0,0,1,225000.0,Servidor publico,Ensino superior,Uniao estavel,Habitacao publica,39.0,0,1,0,Outros,3.0,16.5,0
5146053,0,0,1,225000.0,Servidor publico,Ensino superior,Uniao estavel,Habitacao publica,39.0,0,1,0,Outros,3.0,16.5,0
5146057,0,1,0,157500.0,Empregado,Ensino medio,Separado,Casa propria,53.0,0,0,0,Construcao Civil,1.0,0.8,0
5146058,0,1,0,157500.0,Empregado,Ensino medio,Separado,Casa propria,53.0,0,0,0,Construcao Civil,1.0,0.8,0
5146059,0,1,0,157500.0,Empregado,Ensino medio,Separado,Casa propria,53.0,0,0,0,Construcao Civil,1.0,0.8,0
5146061,0,1,0,157500.0,Empregado,Ensino medio,Separado,Casa propria,53.0,0,0,0,Construcao Civil,1.0,0.8,0
5146062,0,1,0,157500.0,Empregado,Ensino medio,Separado,Casa propria,53.0,0,0,0,Construcao Civil,1.0,0.8,0
5146067,1,1,0,180000.0,Pensionista,Ensino medio,Solteiro,Casa propria,61.0,0,0,0,Outros,1.0,-1.0,0
5146068,1,1,0,180000.0,Pensionista,Ensino medio,Solteiro,Casa propria,61.0,0,0,0,Outros,1.0,-1.0,0
5146069,1,1,0,180000.0,Pensionista,Ensino medio,Solteiro,Casa propria,61.0,0,0,0,Outros,1.0,-1.0,0
5146070,1,1,0,180000.0,Pensionista,Ensino medio,Solteiro,Casa propria,61.0,0,0,0,Outros,1.0,-1.0,0
5146079,0,1,1,108000.0,Empregado,Ensino medio,Casado,Casa propria,35.0,1,1,0,Venda,3.0,3.1,1
5146112,0,1,0,157500.0,Servidor publico,Ensino superior,Separado,Casa propria,57.0,0,1,0,Outros,1.0,31.2,0
5146114,0,1,0,157500.0,Servidor publico,Ensino superior,Separado,Casa propria,57.0,0,1,0,Outros,1.0,31.2,0
5146116,0,1,0,157500.0,Servidor publico,Ensino superior,Separado,Casa propria,57.0,0,1,0,Outros,1.0,31.2,0
5146127,0,0,1,157500.0,Empregado,Ensino medio,Casado,Casa propria,32.0,0,0,0,Motorista,3.0,1.7,0
5146137,0,1,0,135000.0,Empregado,Ensino medio,Casado,Casa propria,28.0,1,1,0,Cozinha,2.0,6.0,0
5146138,0,1,0,135000.0,Empregado,Ensino medio,Casado,Casa propria,28.0,1,1,0,Cozinha,2.0,6.0,0
5146139,0,1,0,135000.0,Empregado,Ensino medio,Casado,Casa propria,28.0,1,1,0,Cozinha,2.0,6.0,0
5146140,0,1,0,135000.0,Empregado,Ensino medio,Casado,Casa propria,28.0,1,1,0,Cozinha,2.0,6.0,0
5146142,0,1,0,135000.0,Associado comercial,Ensino superior,Casado,Casa propria,51.0,0,0,0,Gerencia,2.0,11.2,0
5146143,0,1,0,135000.0,Associado comercial,Ensino superior,Casado,Casa propria,51.0,0,0,0,Gerencia,2.0,11.2,0
5146144,0,1,0,135000.0,Associado comercial,Ensino superior,Casado,Casa propria,51.0,0,0,0,Gerencia,2.0,11.2,0
5146155,0,1,0,216000.0,Empregado,Ensino medio,Casado,Casa propria,47.0,1,1,0,Alta tecnologia,2.0,13.1,0
